zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,brokerName,lotAreaString,streetViewURL,streetViewMetadataURL,communityName,builderName,hdpData.homeInfo.providerListingID,plid,isCdpResult,isComingSoonCommunity
26838648,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1d9cc8b7c7d09d4a727492411c1d63de-p_e.jpg,True,/homedetails/10324-Boedeker-St-Dallas-TX-75230/26838648_zpid/,FOR_SALE,House for sale,"$925,000",$925K,"10324 Boedeker St, Dallas, TX 75230",3.0,4.0,3317.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,938877000.0,32.887142,-96.77676,26838648.0,10324 Boedeker St,75230,Dallas,TX,32.887142,-96.77676,925000.0,4.0,3.0,3317.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,925000.0,938877000.0,True,False,False,USD,USA,761180.0,,0.2801,acres,False,,923200.0,6398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26701805,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fddc6d3d23896f1a2b81bfe4566f4eba-p_e.jpg,True,/homedetails/6726-Lakewood-Blvd-Dallas-TX-75214/26701805_zpid/,FOR_SALE,House for sale,"$6,950,000",$6.95M,"6726 Lakewood Blvd, Dallas, TX 75214",6.0,8.0,8167.0,31 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2689988000.0,32.818947,-96.74511,26701805.0,6726 Lakewood Blvd,75214,Dallas,TX,32.818947,-96.74511,6950000.0,8.0,6.0,8167.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,6950000.0,2689988000.0,True,False,False,USD,USA,3050940.0,,0.8300000000000001,acres,False,1717138800000.0,,,"$1,000,000 (May 31)",-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/0635b12a8080c9c1ce2e1e93f3c757da-p_e.jpg,True,/b/8109-skillman-st-dallas-tx-5XkD6P/,FOR_SALE,For Rent,"From $125,000",,"8109 Skillman St, Dallas, TX",,,,,,,,,,,False,,False,False,False,False,,False,,4927380000.0,32.890858,-96.73001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1047.0,1001570162.0,32.890858--96.73001,True,False,2.0,,,,,,,,,,,,,,,,
341774501,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a8efd021e22e4bc3d9844448e7e85743-p_e.jpg,True,/homedetails/4029-Ivanhoe-Ln-Dallas-TX-75212/341774501_zpid/,FOR_SALE,House for sale,"$850,000",$850K,"4029 Ivanhoe Ln, Dallas, TX 75212",5.0,4.0,4375.0,Open: Sat 11am-1pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3819454000.0,32.792397,-96.855484,341774501.0,4029 Ivanhoe Ln,75212,Dallas,TX,32.792397,-96.855484,850000.0,4.0,5.0,4375.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,850000.0,3819454000.0,True,False,False,USD,USA,,,7679.628,sqft,False,1718089200000.0,825800.0,4964.0,"$25,000 (Jun 11)",-25000.0,,,,,,,,,,True,Sat. 11am-1pm,"[{'open_house_start': 1718474400000, 'open_house_end': 1718481600000}]",,,,,,,,,,,,,
26777274,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1415315f411f7afc6d7923797852d986-p_e.jpg,True,/homedetails/1306-Barlow-Ave-Dallas-TX-75224/26777274_zpid/,FOR_SALE,House for sale,"$250,000",$250K,"1306 Barlow Ave, Dallas, TX 75224",3.0,1.0,1288.0,6 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,594420000.0,32.71786,-96.84254,26777274.0,1306 Barlow Ave,75224,Dallas,TX,32.71786,-96.84254,250000.0,1.0,3.0,1288.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,250000.0,594420000.0,True,False,False,USD,USA,219390.0,,8058.6,sqft,False,,247000.0,1994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/949e95040c6d342fa9618bda795cde1f-p_e.jpg,True,/b/springtree-crossing-dallas-tx-5XkG3t/,FOR_SALE,For Rent,"From $150,000",,"11311 Audelia Rd, Dallas, TX",,,,,,,,,,,False,,False,False,False,False,,False,,568265000.0,32.9031,-96.717995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,935.0,1001574841.0,32.9031--96.717995,True,False,6.0,,,,,,,,,,,,,,,,
67962982,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6290b515994945a1d1f3784886cfbe19-p_e.jpg,True,/homedetails/3806-Schofield-Dr-Dallas-TX-75212/67962982_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"3806 Schofield Dr, Dallas, TX 75212",3.0,2.0,1344.0,5 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,507601000.0,32.78879,-96.894165,67962982.0,3806 Schofield Dr,75212,Dallas,TX,32.78879,-96.894165,285000.0,2.0,3.0,1344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,285000.0,507601000.0,True,False,False,USD,USA,262530.0,,5445.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351024979,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ca770f92923163f80ea4ca3ba0a0e7c3-p_e.jpg,True,/homedetails/4667-Country-Creek-Dr-Dallas-TX-75236/351024979_zpid/,FOR_SALE,Condo for sale,"$50,000",$50K,"4667 Country Creek Dr, Dallas, TX 75236",2.0,1.0,1281.0,18 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1606612000.0,32.696934,-96.90143,351024979.0,4667 Country Creek Dr,75236,Dallas,TX,32.696934,-96.90143,50000.0,1.0,2.0,1281.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,50000.0,1606612000.0,True,False,False,USD,USA,,,,,False,,,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26758089,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e36387e3b53a8710d5d679a5a4a5a8a9-p_e.jpg,True,/homedetails/4834-N-Lindhurst-Ave-Dallas-TX-75229/26758089_zpid/,FOR_SALE,House for sale,"$7,500,000",$7.50M,"4834 N Lindhurst Ave, Dallas, TX 75229",6.0,8.0,10262.0,24 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2089868000.0,32.882267,-96.82618,26758089.0,4834 N Lindhurst Ave,75229,Dallas,TX,32.882267,-96.82618,7500000.0,8.0,6.0,10262.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,7500000.0,2089868000.0,True,False,False,USD,USA,5750000.0,,1.12,acres,False,,7019900.0,41040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26915211,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/20b5ee583b3854630d5303284f117b8b-p_e.jpg,True,/homedetails/5948-Wisdom-Creek-Dr-Dallas-TX-75249/26915211_zpid/,FOR_SALE,House for sale,"$290,000",$290K,"5948 Wisdom Creek Dr, Dallas, TX 75249",4.0,3.0,2403.0,15 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1358307000.0,32.650497,-96.97422,26915211.0,5948 Wisdom Creek Dr,75249,Dallas,TX,32.650497,-96.97422,290000.0,3.0,4.0,2403.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,290000.0,1358307000.0,True,False,False,USD,USA,327370.0,,5680.224,sqft,False,,281700.0,2782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96526458,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8e3c05c424b7d34e08be6b8180907074-p_e.jpg,True,/homedetails/2554-Ghent-St-Dallas-TX-75215/96526458_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"2554 Ghent St, Dallas, TX 75215",4.0,2.0,1620.0,29 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2556681000.0,32.74944,-96.751114,96526458.0,2554 Ghent St,75215,Dallas,TX,32.74944,-96.751114,299900.0,2.0,4.0,1620.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299900.0,2556681000.0,True,False,False,USD,USA,21810.0,,4878.72,sqft,False,1717052400000.0,291500.0,2217.0,"$10,000 (May 30)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26710038,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bf1fb8dc59ef525f6c4ec0374dcf7b64-p_e.jpg,True,/homedetails/209-S-Windomere-Ave-Dallas-TX-75208/26710038_zpid/,FOR_SALE,House for sale,"$775,000",$775K,"209 S Windomere Ave, Dallas, TX 75208",4.0,3.0,2821.0,Open: Sat 2pm-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,256763000.0,32.74418,-96.8457,26710038.0,209 S Windomere Ave,75208,Dallas,TX,32.74418,-96.8457,775000.0,3.0,4.0,2821.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,775000.0,256763000.0,True,False,False,USD,USA,621410.0,,7361.64,sqft,False,1718089200000.0,796800.0,3999.0,,156000.0,,,,,,,,,,True,Sat. 2-4pm,"[{'open_house_start': 1718485200000, 'open_house_end': 1718492400000}]",,,,,,,,,,,,,
26683855,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7c661bd43974e235d8b7963c2f098918-p_e.jpg,True,/homedetails/4211-Holland-Ave-APT-101-Dallas-TX-75219/26683855_zpid/,FOR_SALE,Condo for sale,"$185,000",$185K,"4211 Holland Ave APT 101, Dallas, TX 75219",1.0,1.0,591.0,4 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,15486000.0,32.817486,-96.808876,26683855.0,4211 Holland Ave APT 101,75219,Dallas,TX,32.817486,-96.808876,185000.0,1.0,1.0,591.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,185000.0,15486000.0,True,False,False,USD,USA,159570.0,Apt 101,0.551,acres,False,,187900.0,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26825905,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/553d6f747deee05f2c3c41174523f3a4-p_e.jpg,True,/homedetails/1516-Reynoldston-Ln-Dallas-TX-75232/26825905_zpid/,FOR_SALE,House for sale,"$267,000",$267K,"1516 Reynoldston Ln, Dallas, TX 75232",3.0,2.0,2024.0,"Price cut: $5,500 (Jun 13)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2946424000.0,32.676453,-96.84649,26825905.0,1516 Reynoldston Ln,75232,Dallas,TX,32.676453,-96.84649,267000.0,2.0,3.0,2024.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,267000.0,2946424000.0,True,False,False,USD,USA,232150.0,,6838.92,sqft,False,1718262000000.0,256300.0,2250.0,"$5,500 (Jun 13)",-5500.0,,,,,,,,,,,,,,,,,,,,,,,,,
26757013,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3402064a542549b8e3bc253abd74aac7-p_e.jpg,True,/homedetails/11219-Leachman-Cir-Dallas-TX-75229/26757013_zpid/,FOR_SALE,House for sale,"$4,995,000",$5.00M,"11219 Leachman Cir, Dallas, TX 75229",5.0,6.0,5470.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,153034000.0,32.900352,-96.82221,26757013.0,11219 Leachman Cir,75229,Dallas,TX,32.900352,-96.82221,4995000.0,6.0,5.0,5470.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,4995000.0,153034000.0,True,False,False,USD,USA,2256000.0,,0.611,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/7999fc2a7d147ab3c3357535e901b883-p_e.jpg,True,/b/9520-royal-ln-dallas-tx-5XkD6K/,FOR_SALE,For Rent,"From $73,000",,"9520 Royal Ln, Dallas, TX",,,,,,,,,,,False,,False,False,False,False,,False,,5434875000.0,32.892105,-96.73886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,452.0,1001570158.0,32.892105--96.73886,True,False,4.0,,,,,,,,,,,,,,,,
27291632,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/808a276560008f12cf927cb642735c9a-p_e.jpg,True,/homedetails/18116-Justice-Ln-Dallas-TX-75287/27291632_zpid/,FOR_SALE,House for sale,"$449,999",$450K,"18116 Justice Ln, Dallas, TX 75287",3.0,3.0,2000.0,1 hour ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,6696000.0,33.001457,-96.862015,27291632.0,18116 Justice Ln,75287,Dallas,TX,33.001457,-96.862015,449999.0,3.0,3.0,2000.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,449999.0,6696000.0,True,False,False,USD,USA,344000.0,,8102.16,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250368057,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b69bdb5b424700c7fccff04989abff39-p_e.jpg,True,/homedetails/14311-Skyfrost-Dr-TRAILER-219-Dallas-TX-75253/250368057_zpid/,FOR_SALE,Home for sale,"$63,000",$63K,"14311 Skyfrost Dr TRAILER 219, Dallas, TX 75253",3.0,2.0,1216.0,"Price cut: $2,500 (Jun 14)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,4313909000.0,32.686066,-96.57227,250368057.0,14311 Skyfrost Dr TRAILER 219,75253,Dallas,TX,32.686066,-96.57227,63000.0,2.0,3.0,1216.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,63000.0,4313909000.0,True,False,False,USD,USA,39560.0,Trailer 219,,,False,1718348400000.0,58800.0,698.0,"$2,500 (Jun 14)",-2500.0,,,,,,,,,,,,,,,2024-04-17 00:00:00,,,,,,,,,,
26759560,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/68517caceea91c646dfb5845bd2b253e-p_e.jpg,True,/homedetails/4947-Brookview-Dr-Dallas-TX-75220/26759560_zpid/,FOR_SALE,House for sale,"$10,500,000",$10.5M,"4947 Brookview Dr, Dallas, TX 75220",6.0,11.0,12321.0,21 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1830859000.0,32.8698,-96.8229,26759560.0,4947 Brookview Dr,75220,Dallas,TX,32.8698,-96.8229,10500000.0,11.0,6.0,12321.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,10500000.0,1830859000.0,True,False,False,USD,USA,8263470.0,,1.179,acres,False,,9816700.0,55353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84000826,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b2e181b60b0653c1d18e942f5fa3515-p_e.jpg,True,/homedetails/10731-Bridge-Hollow-Ct-Dallas-TX-75229/84000826_zpid/,FOR_SALE,House for sale,"$12,495,000",$12.5M,"10731 Bridge Hollow Ct, Dallas, TX 75229",6.0,10.0,12842.0,38 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3354265000.0,32.894096,-96.82159,84000826.0,10731 Bridge Hollow Ct,75229,Dallas,TX,32.894096,-96.82159,12495000.0,10.0,6.0,12842.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,12495000.0,3354265000.0,True,False,False,USD,USA,7238630.0,,1.118,acres,False,,11472500.0,72011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26852822,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/780baff3d2b247151c549cec3338cae0-p_e.jpg,True,/homedetails/8434-Greenstone-Dr-Dallas-TX-75243/26852822_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"8434 Greenstone Dr, Dallas, TX 75243",4.0,2.0,2036.0,Open: Sat 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,239924000.0,32.903538,-96.75909,26852822.0,8434 Greenstone Dr,75243,Dallas,TX,32.903538,-96.75909,599000.0,2.0,4.0,2036.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599000.0,239924000.0,True,False,False,USD,USA,489510.0,,0.28800000000000003,acres,False,1717657200000.0,607100.0,2887.0,"$16,000 (Jun 6)",-16000.0,,,,,,,,,,True,Sat. 1-3pm,"[{'open_house_start': 1718481600000, 'open_house_end': 1718488800000}]",,,,,,,,,,,,,
26775634,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9c0cac6d7794df1742e49fad8f2e14b3-p_e.jpg,True,/homedetails/4113-Idaho-Ave-Dallas-TX-75216/26775634_zpid/,FOR_SALE,House for sale,"$159,000",$159K,"4113 Idaho Ave, Dallas, TX 75216",2.0,1.0,980.0,"Price cut: $10,000 (Jun 10)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,1364819000.0,32.694386,-96.81209,26775634.0,4113 Idaho Ave,75216,Dallas,TX,32.694386,-96.81209,159000.0,1.0,2.0,980.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,159000.0,1364819000.0,True,False,False,USD,USA,141360.0,,2.0,acres,False,1718002800000.0,151700.0,1599.0,"$10,000 (Jun 10)",-10000.0,,,,,,,,,,,,,,,,"Beycome Brokerage Realty, LLC",,,,,,,,,
96504691,ForSale,New Construction,https://photos.zillowstatic.com/fp/2d19a332ee449d5969a2d30b85cde37c-p_e.jpg,True,/homedetails/338-N-Moore-St-Dallas-TX-75203/96504691_zpid/,FOR_SALE,New construction,"$270,000",$270K,"338 N Moore St, Dallas, TX 75203",3.0,3.0,1615.0,62 days on Zillow,daysOnZillow,False,False,ForSale,New Construction,False,False,False,False,False,False,False,NEW_CONSTRUCTION,False,False,5409625000.0,32.75257,-96.803665,96504691.0,338 N Moore St,75203,Dallas,TX,32.75257,-96.803665,270000.0,3.0,3.0,1615.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,270000.0,5409625000.0,True,False,False,USD,USA,75000.0,,2378.376,sqft,False,,,2996.0,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,
26882679,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eda4bc1be004fbaa3c20f9819f217ed0-p_e.jpg,True,/homedetails/10138-Panther-Ridge-Trl-Dallas-TX-75243/26882679_zpid/,FOR_SALE,House for sale,"$499,000",$499K,"10138 Panther Ridge Trl, Dallas, TX 75243",4.0,3.0,2470.0,7 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,662132000.0,32.929066,-96.70992,26882679.0,10138 Panther Ridge Trl,75243,Dallas,TX,32.929066,-96.70992,499000.0,3.0,4.0,2470.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,499000.0,662132000.0,True,False,False,USD,USA,359010.0,,862.488,sqft,False,1717052400000.0,,3049.0,"$11,000 (May 30)",-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26889855,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7221bbd46406b86254872ca4fc8d5b4a-p_e.jpg,True,/homedetails/16201-Shadybank-Dr-Dallas-TX-75248/26889855_zpid/,FOR_SALE,House for sale,"$829,000",$829K,"16201 Shadybank Dr, Dallas, TX 75248",4.0,3.0,2991.0,Open: Sat 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,264243000.0,32.970604,-96.7958,26889855.0,16201 Shadybank Dr,75248,Dallas,TX,32.970604,-96.7958,829000.0,3.0,4.0,2991.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,829000.0,264243000.0,True,False,False,USD,USA,660850.0,,9147.6,sqft,False,,839600.0,5158.0,,,,,,,,,,,,True,Sat. 1-3pm,"[{'open_house_start': 1718481600000, 'open_house_end': 1718488800000}]",,,,,,,,,,,,,
26903666,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2625bab141a15185dcead44bc66a5a32-p_e.jpg,True,/homedetails/9006-Douglas-Ave-Dallas-TX-75225/26903666_zpid/,FOR_SALE,House for sale,"$9,995,000",$10.00M,"9006 Douglas Ave, Dallas, TX 75225",7.0,11.0,18288.0,13 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1143596000.0,32.872913,-96.80787,26903666.0,9006 Douglas Ave,75225,Dallas,TX,32.872913,-96.80787,9995000.0,11.0,7.0,18288.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,9995000.0,1143596000.0,True,False,False,USD,USA,7855610.0,,1.522,acres,False,,9593300.0,57936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26802201,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f3372de9b292ba12ddb1c5424c3f7d2f-p_e.jpg,True,/homedetails/8818-Cardella-Ave-Dallas-TX-75217/26802201_zpid/,FOR_SALE,House for sale,"$105,000",$105K,"8818 Cardella Ave, Dallas, TX 75217",2.0,1.0,864.0,6 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,591694000.0,32.72897,-96.6674,26802201.0,8818 Cardella Ave,75217,Dallas,TX,32.72897,-96.6674,105000.0,1.0,2.0,864.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,105000.0,591694000.0,True,False,False,USD,USA,130370.0,,7100.28,sqft,False,,103200.0,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
345141223,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1dfd6f670cdfcd5b9f919622f23d06a6-p_e.jpg,True,/homedetails/1312-Valley-St-Dallas-TX-75203/345141223_zpid/,FOR_SALE,House for sale,"$420,000",$420K,"1312 Valley St, Dallas, TX 75203",3.0,3.0,2034.0,86 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,7445120000.0,32.743492,-96.80482,345141223.0,1312 Valley St,75203,Dallas,TX,32.743492,-96.80482,420000.0,3.0,3.0,2034.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,420000.0,7445120000.0,True,False,False,USD,USA,,,3602.412,sqft,False,1717484400000.0,408100.0,2969.0,"$5,000 (Jun 4)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
96530801,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fea7940274f081a7a2f73192451738bf-p_e.jpg,True,/homedetails/2400-Pennsylvania-Ave-Dallas-TX-75215/96530801_zpid/,FOR_SALE,House for sale,"$315,000",$315K,"2400 Pennsylvania Ave, Dallas, TX 75215",3.0,2.0,1474.0,16 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1390979000.0,32.763615,-96.77101,96530801.0,2400 Pennsylvania Ave,75215,Dallas,TX,32.763615,-96.77101,315000.0,2.0,3.0,1474.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,315000.0,1390979000.0,True,False,False,USD,USA,230000.0,,6185.52,sqft,False,,306800.0,2250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26911177,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6e6405892d6afa1fa52d7bb1ebddfa8a-p_e.jpg,True,/homedetails/23-Ryddington-Pl-Dallas-TX-75230/26911177_zpid/,FOR_SALE,House for sale,"$1,800,000",$1.80M,"23 Ryddington Pl, Dallas, TX 75230",5.0,7.0,5853.0,Open: Sun 2am-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2706977000.0,32.918972,-96.788246,26911177.0,23 Ryddington Pl,75230,Dallas,TX,32.918972,-96.788246,1800000.0,7.0,5.0,5853.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1800000.0,2706977000.0,True,False,False,USD,USA,1295980.0,,0.326,acres,False,,1719300.0,10708.0,,,,,,,,,,,,True,6/23 2am-4pm,"[{'open_house_start': 1719133200000, 'open_house_end': 1719183600000}]",,,,,,,,,,,,,
